,price,bedrooms,bathrooms,basement,floors,sqft_living,sqft_above,sqft_lot,sqft_living15,sqft_lot15,waterfront,view,condition,grade,yr_built,yr_modified,renovated,coordinates,lat,long,zipcode
7767,195000.0,2,1.0,False,1.0,860,860,10400,1390,9086,False,0,4,6,1983,32,False,POINT (-122.096 47.3682),47.3682,-122.096,98042
7768,269950.0,3,1.0,False,1.0,990,990,9950,1370,9260,False,0,5,7,1961,54,False,POINT (-122.171 47.5104),47.5104,-122.171,98056
7769,855000.0,4,3.5,False,2.0,4030,4030,1024068,1830,11700,False,0,3,10,2006,9,False,POINT (-121.744 47.4619),47.4619,-121.744,98045
7770,620000.0,3,2.25,True,3.0,1780,1570,1429,1470,1799,False,0,3,8,2007,8,False,POINT (-122.346 47.6413),47.6413,-122.346,98109
7771,276000.0,2,2.0,True,1.0,1480,740,6075,1230,6053,False,0,5,7,1919,96,False,POINT (-122.276 47.5317),47.5317,-122.276,98118
7772,329000.0,3,1.0,False,1.5,1140,1140,5258,1140,5280,False,0,3,6,1911,104,False,POINT (-122.383 47.5122),47.5122,-122.383,98146
7773,270000.0,3,1.5,False,1.0,1230,1230,7500,1260,7800,False,0,3,7,1962,53,False,POINT (-122.331 47.4202),47.4202,-122.331,98198
7774,440000.0,4,2.5,False,2.0,3080,3080,10646,2740,9994,False,0,3,9,1993,22,False,POINT (-122.148 47.3828),47.3828,-122.148,98042
7775,639000.0,4,2.5,False,2.0,1990,1990,8034,2580,8034,False,0,4,10,1989,26,False,POINT (-122.018 47.561),47.561,-122.018,98029
7776,403500.0,1,1.0,False,1.0,700,700,5621,1020,5621,False,0,4,6,1945,70,False,POINT (-122.353 47.734),47.734,-122.353,98133
7777,585000.0,3,2.5,True,2.0,1700,1320,1156,1710,1686,False,2,3,9,2002,13,False,POINT (-122.369 47.6373),47.6373,-122.369,98119
7778,216000.0,2,1.0,False,1.0,860,860,9000,990,9975,False,0,4,6,1942,73,False,POINT (-122.315 47.4801),47.4801,-122.315,98168
7779,1150000.0,3,2.5,True,1.0,3160,2160,24437,3990,11977,False,3,3,11,1991,24,False,POINT (-122.131 47.5531),47.5531,-122.131,98006
7780,575000.0,3,2.0,True,1.0,2500,1840,30056,2500,30000,False,0,5,8,1954,61,False,POINT (-122.337 47.4468),47.4468,-122.337,98166
7781,430000.0,4,2.5,False,2.0,3000,3000,9460,3000,8450,False,0,3,9,2001,14,False,POINT (-122.211 47.3959),47.3959,-122.211,98031
7782,660000.0,2,1.0,False,1.0,1670,1670,8195,1980,7500,False,0,3,7,1954,40,True,POINT (-122.192 47.6627),47.6627,-122.192,98033
7783,338000.0,2,1.0,False,1.0,690,690,6400,1000,6400,False,0,3,6,1943,72,False,POINT (-122.367 47.5287),47.5287,-122.367,98126
7784,400000.0,4,2.75,True,1.0,1240,800,3867,1150,7733,False,0,3,7,1987,28,False,POINT (-122.284 47.7157),47.7157,-122.284,98125
7785,210000.0,2,1.0,False,1.0,900,900,5000,1150,5000,False,0,5,6,1930,25,True,POINT (-121.995 47.2008),47.2008,-121.995,98022
7786,305000.0,4,1.75,True,1.5,2200,1400,8100,1520,8100,False,0,5,6,1942,73,False,POINT (-122.303 47.4945),47.4945,-122.303,98168
7787,365000.0,2,1.0,False,1.0,960,960,223898,1830,230868,False,0,3,6,1985,30,False,POINT (-121.892 47.6668),47.6668,-121.892,98014
7788,325000.0,5,2.75,True,1.0,2130,1300,6222,2130,6222,False,0,3,7,1991,24,False,POINT (-122.276 47.5272),47.5272,-122.276,98118
7789,245000.0,4,1.75,False,1.0,2020,2020,8800,2320,8000,False,0,4,8,1969,46,False,POINT (-122.384 47.3202),47.3202,-122.384,98023
7790,182000.0,3,1.0,False,1.0,1060,1060,7350,1060,7350,False,0,4,7,1959,56,False,POINT (-122.287 47.3809),47.3809,-122.287,98032
7791,440000.0,2,1.0,True,1.0,1230,1130,6600,1260,5060,False,0,3,7,1906,109,False,POINT (-122.282 47.5573),47.5573,-122.282,98118
7792,225000.0,3,2.25,False,2.0,2510,2510,12013,1870,8017,False,0,3,8,1988,27,False,POINT (-122.314 47.3473),47.3473,-122.314,98003
7793,358000.0,3,2.25,False,2.0,2510,2510,12013,1870,8017,False,0,3,8,1988,27,False,POINT (-122.314 47.3473),47.3473,-122.314,98003
7794,580000.0,5,2.5,True,1.5,2720,1530,5000,1210,5000,False,0,4,7,1939,76,False,POINT (-122.376 47.6827),47.6827,-122.376,98117
7795,240000.0,3,1.5,False,1.0,1070,1070,8886,1730,9461,False,0,4,7,1984,31,False,POINT (-122.166 47.3516),47.3516,-122.166,98030
7796,700000.0,4,3.25,False,1.0,3580,3580,43093,2070,43093,False,0,4,8,1990,25,False,POINT (-121.901 47.5595),47.5595,-121.901,98024
7797,325000.0,4,2.5,False,2.0,2230,2230,8500,2270,8770,False,0,3,8,1994,21,False,POINT (-122.009 47.2082),47.2082,-122.009,98022
7798,488000.0,4,2.25,True,1.0,2500,1800,10890,2500,7467,False,0,5,7,1978,37,False,POINT (-122.239 47.7318),47.7318,-122.239,98034
7799,875000.0,4,1.0,False,1.5,1670,1670,4600,1820,4600,False,0,5,8,1906,109,False,POINT (-122.332 47.6838),47.6838,-122.332,98103
7800,615000.0,4,2.5,False,2.0,2150,2150,9070,2230,8995,False,0,4,8,1985,30,False,POINT (-122.107 47.7279),47.7279,-122.107,98052
7801,321000.0,3,2.5,False,2.0,2020,2020,4183,2030,4140,False,0,3,7,2012,3,False,POINT (-122.017 47.3658),47.3658,-122.017,98038
7802,1035000.0,3,2.5,False,2.0,2230,2230,5750,1900,8238,False,0,3,9,2003,12,False,POINT (-122.213 47.6938),47.6938,-122.213,98033
7803,299500.0,2,1.0,False,1.0,740,740,6300,740,6300,False,0,3,6,1942,73,False,POINT (-122.376 47.5158),47.5158,-122.376,98126
7804,459000.0,4,1.5,False,2.0,2020,2020,9583,1770,8625,False,0,4,7,1963,52,False,POINT (-122.238 47.7283),47.7283,-122.238,98034
7805,435000.0,3,2.5,False,2.0,1730,1730,4065,1730,4094,False,0,3,8,1996,19,False,POINT (-122.005 47.5668),47.5668,-122.005,98029
7806,222000.0,3,1.75,False,1.0,1370,1370,8280,1850,7820,False,0,4,7,1980,35,False,POINT (-122.172 47.4096),47.4096,-122.172,98031
7807,485000.0,4,1.0,False,1.5,1210,1210,6380,1340,6380,False,0,3,7,1936,79,False,POINT (-122.321 47.6924),47.6924,-122.321,98115
7808,750000.0,5,3.5,False,3.0,2160,2160,2323,1750,4650,False,0,3,9,2007,8,False,POINT (-122.39 47.6726),47.6726,-122.39,98107
7809,266000.0,3,2.25,False,2.0,1550,1550,6022,1650,5627,False,0,3,8,1989,26,False,POINT (-122.304 47.3525),47.3525,-122.304,98003
7810,455000.0,2,1.0,True,1.0,1170,970,6000,2130,6002,False,0,4,7,1941,74,False,POINT (-122.354 47.6994),47.6994,-122.354,98103
7811,490000.0,3,1.75,False,2.0,2020,2020,215622,1810,215622,False,0,4,7,1975,40,False,POINT (-122.499 47.4189),47.4189,-122.499,98070
7812,280000.0,3,1.75,True,1.0,1740,1240,8625,1980,8625,False,0,4,7,1978,37,False,POINT (-122.38 47.3054),47.3054,-122.38,98023
7813,1450000.0,4,3.25,True,2.0,3100,2090,3900,2110,3900,False,2,5,9,1923,92,False,POINT (-122.348 47.6385),47.6385,-122.348,98109
7814,291000.0,4,1.0,True,1.5,1590,1140,24330,1000,16228,False,0,3,6,1942,73,False,POINT (-122.309 47.4906),47.4906,-122.309,98168
7815,745000.0,5,3.0,False,2.0,2400,2400,10126,2250,3946,False,3,3,8,1981,34,False,POINT (-122.373 47.5726),47.5726,-122.373,98126
7816,685900.0,3,2.5,False,1.0,2290,2290,9142,1770,8035,False,0,3,8,1972,43,False,POINT (-122.387 47.691),47.691,-122.387,98117
7817,160000.0,3,1.75,False,1.0,1610,1610,7392,1450,7392,False,0,4,7,1964,51,False,POINT (-122.28 47.3413),47.3413,-122.28,98001
7818,650000.0,4,2.5,True,1.0,2240,1490,9934,2640,11622,False,0,4,8,1968,47,False,POINT (-122.166 47.6147),47.6147,-122.166,98005
7819,250000.0,2,1.0,False,1.0,850,850,6370,850,5170,False,0,3,6,1951,64,False,POINT (-122.373 47.5198),47.5198,-122.373,98126
7820,265000.0,2,1.5,False,2.0,920,920,1458,1110,1598,False,0,3,7,1995,20,False,POINT (-122.342 47.7081),47.7081,-122.342,98133
7821,599000.0,5,3.25,True,1.0,2590,1330,6180,1560,6180,False,0,3,7,1960,55,False,POINT (-122.272 47.551),47.551,-122.272,98118
7822,199950.0,3,1.0,False,1.5,1340,1340,7260,1210,7260,False,0,3,6,1944,71,False,POINT (-122.237 47.4934),47.4934,-122.237,98178
7823,712500.0,4,2.75,True,1.0,2420,1420,11201,3170,9385,False,1,3,8,1948,16,True,POINT (-122.265 47.5459),47.5459,-122.265,98118
7824,490000.0,2,1.0,True,1.0,1420,920,4305,1420,4305,False,0,4,7,1941,74,False,POINT (-122.311 47.6864),47.6864,-122.311,98115
7825,511500.0,4,1.0,False,1.5,1360,1360,6000,1710,6000,False,0,3,7,1917,98,False,POINT (-122.288 47.6854),47.6854,-122.288,98115
7826,299000.0,3,1.0,True,1.0,1510,1010,6200,1710,8623,False,0,3,6,1955,60,False,POINT (-122.274 47.5293),47.5293,-122.274,98118
7827,685000.0,4,2.5,True,1.0,2650,2330,25248,3020,23135,False,2,3,9,1954,61,False,POINT (-122.373 47.7537),47.7537,-122.373,98177
7828,597000.0,4,2.0,True,1.5,2120,1720,4000,1760,4000,False,0,4,7,1927,88,False,POINT (-122.383 47.688),47.688,-122.383,98117
7829,210000.0,3,1.0,False,1.0,1200,1200,7200,1200,7420,False,0,3,6,1977,38,False,POINT (-122.183 47.3746),47.3746,-122.183,98030
7830,659000.0,4,2.5,True,1.0,3190,2210,11375,1100,8500,False,0,5,8,1946,69,False,POINT (-122.3 47.704),47.704,-122.3,98125
7831,540000.0,3,1.0,False,1.0,1050,1050,4160,1580,3680,False,0,4,7,1925,90,False,POINT (-122.3 47.6756),47.6756,-122.3,98115
7832,469000.0,3,2.0,False,1.0,1300,1300,22605,2250,10215,False,0,3,7,1998,17,False,POINT (-122.187 47.5337),47.5337,-122.187,98056
7833,1065000.0,3,2.5,False,1.5,3970,3970,263538,3970,194676,False,0,3,9,1991,24,False,POINT (-121.952 47.6067),47.6067,-121.952,98024
7834,575000.0,5,2.5,True,1.0,2990,1800,7500,2800,9860,False,2,3,9,1972,43,False,POINT (-122.369 47.7707),47.7707,-122.369,98177
7835,725000.0,4,2.75,True,1.5,2440,1640,7042,2170,7900,False,2,4,7,1941,74,False,POINT (-122.408 47.5731),47.5731,-122.408,98116
7836,299950.0,4,1.0,False,1.0,1170,1170,5400,1100,5400,False,0,5,6,1953,62,False,POINT (-122.172 47.492),47.492,-122.172,98056
7837,375000.0,4,2.0,False,1.0,2270,2270,18450,2150,18450,False,0,3,7,1961,54,False,POINT (-122.262 47.3264),47.3264,-122.262,98001
7838,342450.0,3,1.5,False,1.0,1280,1280,5525,1330,5286,False,0,3,7,1962,53,False,POINT (-122.336 47.7339),47.7339,-122.336,98133
7839,315000.0,4,2.5,False,2.0,1950,1950,3225,1980,3225,False,0,3,7,2002,13,False,POINT (-122.226 47.5014),47.5014,-122.226,98178
7840,328000.0,4,2.75,True,1.0,1930,1170,3840,1610,3840,False,0,3,7,1997,18,False,POINT (-122.346 47.5303),47.5303,-122.346,98106
7841,323000.0,4,2.75,True,1.0,1970,1170,7213,1980,7045,False,0,3,8,1977,38,False,POINT (-122.126 47.4424),47.4424,-122.126,98058
7842,320000.0,4,3.0,True,1.0,1820,1000,3120,1600,5001,False,0,3,7,1997,18,False,POINT (-122.274 47.5468),47.5468,-122.274,98118
7843,550000.0,2,1.0,False,1.0,950,950,4080,1120,4080,False,0,4,7,1924,91,False,POINT (-122.384 47.6765),47.6765,-122.384,98117
7844,1646000.0,6,3.5,True,1.0,4010,2090,16200,3560,16200,False,0,3,8,1955,25,True,POINT (-122.216 47.6322),47.6322,-122.216,98004
7845,1212500.0,4,3.5,True,1.0,4560,2230,16643,4060,15177,False,3,3,12,1995,20,False,POINT (-122.115 47.5521),47.5521,-122.115,98006
7846,1200000.0,4,3.5,True,1.0,4560,2230,16643,4060,15177,False,3,3,12,1995,20,False,POINT (-122.115 47.5521),47.5521,-122.115,98006
7847,120000.0,3,1.0,False,1.0,1150,1150,8924,1492,8924,False,0,3,6,1943,72,False,POINT (-122.217 47.3865),47.3865,-122.217,98030
7848,175000.0,3,1.0,False,1.0,1150,1150,8924,1492,8924,False,0,3,6,1943,72,False,POINT (-122.217 47.3865),47.3865,-122.217,98030
7849,169900.0,3,1.0,False,1.5,910,910,5800,1400,6766,False,0,4,5,1900,115,False,POINT (-121.992 47.2068),47.2068,-121.992,98022
7850,508000.0,6,2.75,True,1.0,2890,1830,7500,1880,7500,False,0,4,8,1976,39,False,POINT (-122.23 47.7099),47.7099,-122.23,98034
7851,335000.0,2,1.0,False,1.0,1070,1070,6678,1680,7788,False,0,4,7,1951,64,False,POINT (-122.357 47.7315),47.7315,-122.357,98133
7852,613200.0,3,2.75,True,1.5,2050,1580,3320,1760,4150,False,0,4,7,1927,88,False,POINT (-122.301 47.6719),47.6719,-122.301,98105
7853,420000.0,2,1.5,False,1.5,1040,1040,3500,1340,1213,False,0,4,6,1904,111,False,POINT (-122.304 47.588),47.588,-122.304,98144
7854,1000000.0,4,3.25,True,3.0,3320,2950,8587,1860,5668,False,0,3,11,2008,7,False,POINT (-122.337 47.691),47.691,-122.337,98103
7855,342000.0,2,1.0,False,1.0,740,740,6180,1330,4635,False,0,3,6,1948,67,False,POINT (-122.272 47.5517),47.5517,-122.272,98118
7856,850000.0,4,2.0,True,1.0,3380,1690,90968,3380,42740,False,0,4,9,1979,36,False,POINT (-122.077 47.5936),47.5936,-122.077,98075
7857,582000.0,2,1.75,True,1.0,1210,910,4141,1310,4141,False,0,4,7,1942,73,False,POINT (-122.382 47.686),47.686,-122.382,98117
7858,475000.0,3,2.5,False,2.0,2480,2480,6031,1850,7704,False,0,3,8,2001,14,False,POINT (-122.297 47.772),47.772,-122.297,98155
7859,570000.0,3,2.25,True,1.0,2010,1330,6000,2080,8260,False,0,3,8,1975,40,False,POINT (-122.115 47.6912),47.6912,-122.115,98052
7860,826600.0,4,3.25,True,1.5,3230,1750,5000,1730,4000,False,0,4,7,1916,99,False,POINT (-122.3 47.6702),47.6702,-122.3,98105
7861,387000.0,2,2.5,False,2.0,1170,1170,1394,1250,3136,False,0,3,8,2001,14,False,POINT (-122.297 47.6131),47.6131,-122.297,98122
7862,330000.0,3,1.0,False,1.0,1250,1250,9126,1440,10620,False,0,3,7,1969,46,False,POINT (-122.076 47.7554),47.7554,-122.076,98077
7863,653450.0,3,2.5,True,1.0,2070,1540,49658,2620,35160,False,0,4,8,1980,35,False,POINT (-122.013 47.5936),47.5936,-122.013,98075
7864,285000.0,2,1.0,False,1.0,1050,1050,3088,1890,2772,False,0,3,7,2005,10,False,POINT (-121.996 47.5471),47.5471,-121.996,98029
7865,217000.0,3,1.0,False,1.0,1400,1400,7800,1400,7800,False,0,3,7,1962,53,False,POINT (-122.159 47.4789),47.4789,-122.159,98059
7866,615000.0,3,1.0,False,1.0,1120,1120,12500,2380,10000,False,0,4,7,1977,38,False,POINT (-122.2 47.6842),47.6842,-122.2,98033
7867,580135.0,4,2.5,False,2.0,3150,3150,5886,2650,5886,False,0,3,8,2014,1,False,POINT (-122.122 47.4787),47.4787,-122.122,98059
7868,1150000.0,4,3.5,True,2.0,4540,4200,19767,3990,12881,False,0,3,11,1998,17,False,POINT (-122.137 47.5445),47.5445,-122.137,98006
7869,231200.0,3,2.0,False,1.0,1400,1400,8821,1450,8721,False,0,3,7,1991,24,False,POINT (-121.989 47.1949),47.1949,-121.989,98022
7870,680000.0,4,2.75,False,2.0,2500,2500,4950,2500,4950,False,0,3,8,2010,5,False,POINT (-122.017 47.6964),47.6964,-122.017,98053
7871,267500.0,3,1.5,False,2.0,1390,1390,2153,1100,2617,False,0,3,7,2001,14,False,POINT (-122.29 47.5506),47.5506,-122.29,98118
7872,942000.0,4,2.75,True,2.0,3160,2310,37200,3130,20000,False,3,3,8,1939,76,False,POINT (-122.285 47.7214),47.7214,-122.285,98125
7873,435000.0,3,1.75,False,1.0,1310,1310,8065,1420,8100,False,0,4,6,1948,67,False,POINT (-122.368 47.701),47.701,-122.368,98117
7874,315000.0,2,1.0,True,1.0,1740,950,3622,1270,3800,False,0,4,7,1924,91,False,POINT (-122.29 47.5541),47.5541,-122.29,98118
7875,354901.0,3,2.5,False,3.0,1490,1490,1709,1364,1709,False,0,3,8,2004,11,False,POINT (-122.299 47.7173),47.7173,-122.299,98125
7876,439888.0,2,2.0,False,1.0,1300,1300,6515,1640,6009,False,0,3,8,2005,10,False,POINT (-122.013 47.7078),47.7078,-122.013,98053
7877,360000.0,4,1.0,True,1.5,1460,1340,3840,990,4200,False,0,3,8,1928,87,False,POINT (-122.347 47.533),47.533,-122.347,98106
7878,205000.0,4,1.0,False,1.0,1030,1030,6621,1420,6631,False,0,4,6,1955,60,False,POINT (-122.221 47.4857),47.4857,-122.221,98055
7879,299995.0,3,2.5,False,2.0,1970,1970,7500,1950,8220,False,0,3,8,1988,27,False,POINT (-122.218 47.2658),47.2658,-122.218,98092
7880,150000.0,2,1.0,False,1.0,790,790,7275,850,7399,False,0,4,6,1944,71,False,POINT (-122.174 47.4771),47.4771,-122.174,98058
7881,575000.0,3,2.25,True,1.0,3800,3330,33825,3470,14484,False,0,4,10,1976,39,False,POINT (-122.152 47.3797),47.3797,-122.152,98042
7882,625000.0,3,2.0,False,2.0,2168,2168,12616,2168,9750,False,1,4,7,1950,65,False,POINT (-122.367 47.4933),47.4933,-122.367,98146
7883,950000.0,4,3.5,False,2.0,4140,4140,13392,4140,11529,False,0,3,11,2000,15,False,POINT (-122.144 47.5261),47.5261,-122.144,98059
7884,278800.0,4,2.5,True,1.0,2440,1560,7797,2090,8100,False,0,3,8,1965,50,False,POINT (-122.222 47.3895),47.3895,-122.222,98031
7885,713500.0,3,2.0,False,2.0,1720,1720,4200,1720,4200,False,0,3,8,1908,23,True,POINT (-122.301 47.6285),47.6285,-122.301,98112
7886,1900000.0,4,2.25,True,1.5,3020,2110,11489,3890,11489,True,3,5,10,1916,27,True,POINT (-122.21 47.5395),47.5395,-122.21,98040
7887,439000.0,5,2.0,True,1.0,2610,1710,5009,1600,5040,False,0,3,7,1988,27,False,POINT (-122.366 47.6969),47.6969,-122.366,98117
7888,425000.0,3,2.0,True,1.0,1500,1060,8086,1550,8086,False,0,3,7,1981,34,False,POINT (-122.081 47.5584),47.5584,-122.081,98027
7889,252500.0,4,2.5,True,1.5,2600,1570,11280,1660,11200,False,0,3,7,1961,54,False,POINT (-122.304 47.336),47.336,-122.304,98003
7890,185000.0,3,1.5,False,1.0,1370,1370,8470,1710,8800,False,0,4,7,1961,54,False,POINT (-122.192 47.2874),47.2874,-122.192,98092
7891,406550.0,5,2.75,True,1.0,2400,1200,15781,2390,7500,False,0,4,7,1974,41,False,POINT (-122.059 47.622),47.622,-122.059,98074
7892,243000.0,2,1.5,False,2.0,1068,1068,1758,1078,1315,False,0,3,7,1990,25,False,POINT (-122.244 47.7527),47.7527,-122.244,98028
7893,500000.0,3,1.5,True,1.0,2220,1110,8994,2220,8994,False,0,4,8,1962,53,False,POINT (-122.172 47.5473),47.5473,-122.172,98006
7894,204750.0,2,1.0,False,1.0,880,880,7575,1800,7575,False,0,4,7,1942,73,False,POINT (-122.304 47.3757),47.3757,-122.304,98198
7895,222000.0,3,1.5,False,1.0,1310,1310,9273,1710,9600,False,0,4,7,1968,47,False,POINT (-122.147 47.3683),47.3683,-122.147,98042
7896,200000.0,4,1.0,False,1.0,1350,1350,11507,1320,25675,False,0,3,7,1966,49,False,POINT (-122.197 47.4269),47.4269,-122.197,98055
7897,367000.0,3,2.25,False,3.0,1400,1400,1320,1490,1449,False,2,3,8,2006,9,False,POINT (-122.356 47.7147),47.7147,-122.356,98133
7898,183000.0,3,1.0,False,1.0,1170,1170,7320,2040,7320,False,0,3,7,1962,53,False,POINT (-122.282 47.4685),47.4685,-122.282,98188
7899,300000.0,3,2.5,True,2.0,1020,720,1570,1470,1249,False,0,3,7,2004,11,False,POINT (-122.317 47.5871),47.5871,-122.317,98144
7900,369000.0,3,1.75,False,1.0,1300,1300,3844,1290,3844,False,0,3,7,1985,30,False,POINT (-122.355 47.7024),47.7024,-122.355,98133
7901,380000.0,3,2.0,False,2.0,2010,2010,16736,1890,11477,False,0,4,6,1929,86,False,POINT (-122.352 47.7643),47.7643,-122.352,98133
7902,463000.0,3,2.0,False,2.0,1590,1590,5009,1730,6380,False,0,4,6,1985,30,False,POINT (-122.322 47.7012),47.7012,-122.322,98125
7903,475000.0,3,1.0,False,1.0,1470,1470,9750,1300,9750,False,0,3,7,1963,52,False,POINT (-122.194 47.7155),47.7155,-122.194,98034
7904,225000.0,3,1.75,False,1.0,1580,1580,14400,1480,9600,False,0,4,7,1981,34,False,POINT (-122.281 47.2598),47.2598,-122.281,98001
7905,371000.0,3,1.75,False,1.0,1970,1970,9512,2250,10573,False,0,3,8,1968,47,False,POINT (-122.146 47.4545),47.4545,-122.146,98058
7906,625000.0,3,2.5,False,2.0,2330,2330,3141,1980,5265,False,0,3,8,2003,12,False,POINT (-122.392 47.5622),47.5622,-122.392,98116
7907,3200000.0,6,5.0,True,2.5,7100,5240,18200,3130,6477,False,0,3,13,1933,13,True,POINT (-122.408 47.6427),47.6427,-122.408,98199
7908,329000.0,3,1.75,False,1.0,1230,1230,10725,1250,10170,False,0,3,7,1980,35,False,POINT (-121.772 47.4431),47.4431,-121.772,98045
7909,634000.0,3,1.75,False,2.0,2570,2570,13000,2570,8521,False,0,4,7,1962,53,False,POINT (-122.371 47.7705),47.7705,-122.371,98177
7910,616000.0,4,2.5,False,2.0,3440,3440,6915,3200,6915,False,0,3,10,2006,9,False,POINT (-122.004 47.3538),47.3538,-122.004,98038
7911,1824100.0,3,2.25,False,2.0,3330,3330,20053,2870,20053,False,0,3,9,1968,17,True,POINT (-122.214 47.6395),47.6395,-122.214,98004
7912,435000.0,4,2.25,False,2.0,1780,1780,2684,1670,2426,False,0,3,7,2002,13,False,POINT (-122.149 47.7642),47.7642,-122.149,98072
7913,320000.0,4,2.5,False,2.0,2110,2110,6295,2720,6311,False,0,3,8,2000,15,False,POINT (-122.193 47.3641),47.3641,-122.193,98030
7914,820000.0,4,3.5,False,2.0,2770,2770,8049,3410,7447,False,0,3,9,2002,13,False,POINT (-122.081 47.6469),47.6469,-122.081,98074
7915,310000.0,3,2.5,False,2.0,1590,1590,3359,1820,3383,False,0,3,7,2000,15,False,POINT (-121.986 47.7349),47.7349,-121.986,98019
7916,443750.0,3,2.25,True,2.0,1460,1140,968,1460,1531,False,0,3,7,2003,12,False,POINT (-122.4 47.6601),47.6601,-122.4,98199
7917,795000.0,4,2.25,True,1.0,2070,1700,13084,2520,10180,False,0,4,8,1967,48,False,POINT (-122.222 47.5606),47.5606,-122.222,98040
7918,475000.0,3,2.5,True,1.0,2420,1530,36862,1670,9046,False,0,4,8,1957,58,False,POINT (-122.308 47.3264),47.3264,-122.308,98003
7919,585000.0,5,1.75,False,2.0,2000,2000,3750,1520,3750,False,0,4,7,1921,94,False,POINT (-122.355 47.6618),47.6618,-122.355,98103
7920,315000.0,2,1.0,False,2.0,1010,1010,7338,1220,7719,False,0,4,7,1981,34,False,POINT (-122.19 47.5123),47.5123,-122.19,98056
7921,635000.0,4,2.5,False,2.0,3050,3050,7238,2580,7228,False,0,3,8,1989,26,False,POINT (-122.013 47.5772),47.5772,-122.013,98029
7922,305000.0,3,1.0,False,1.0,1160,1160,11776,1160,10050,False,0,3,7,1968,47,False,POINT (-122.074 47.7427),47.7427,-122.074,98077
7923,785000.0,3,2.0,True,1.0,2180,1100,5440,1470,4109,False,0,5,7,1904,111,False,POINT (-122.345 47.657),47.657,-122.345,98103
7924,525000.0,3,1.75,True,1.0,1560,780,6000,1560,1734,False,0,3,6,1944,71,False,POINT (-122.384 47.6501),47.6501,-122.384,98199
7925,537000.0,4,1.75,True,1.0,1580,790,3635,1190,3638,False,0,4,7,1910,105,False,POINT (-122.371 47.6795),47.6795,-122.371,98117
7926,279950.0,3,1.75,True,1.0,1660,1380,8303,1740,8320,False,0,3,7,1974,41,False,POINT (-122.171 47.4366),47.4366,-122.171,98058
7927,659000.0,4,2.0,False,2.0,2350,2350,9329,1640,9403,False,0,3,8,1977,38,False,POINT (-122.17 47.583),47.583,-122.17,98005
7928,203000.0,2,1.0,True,1.0,1440,970,6650,1600,6847,False,0,3,7,1980,35,False,POINT (-122.369 47.2896),47.2896,-122.369,98023
7929,782500.0,4,2.5,False,2.0,2930,2930,7806,2600,6051,False,0,3,9,2005,10,False,POINT (-122.024 47.6219),47.6219,-122.024,98074
7930,250000.0,3,1.75,True,1.0,1590,1130,7560,1500,7560,False,0,3,7,1984,31,False,POINT (-122.18 47.4016),47.4016,-122.18,98031
7931,279000.0,3,1.0,True,1.0,1400,1060,9450,1400,8108,False,0,4,7,1955,60,False,POINT (-122.194 47.5051),47.5051,-122.194,98056
7932,664000.0,6,2.5,False,2.0,3190,3190,12196,2790,13068,False,0,4,8,1979,36,False,POINT (-122.103 47.6309),47.6309,-122.103,98052
7933,2900000.0,4,3.25,True,2.0,4580,3080,4838,3540,6483,False,3,4,11,1991,24,False,POINT (-122.354 47.6305),47.6305,-122.354,98109
7934,378500.0,4,2.0,True,1.0,1830,1070,6000,1830,5500,False,0,5,7,1953,62,False,POINT (-122.279 47.5453),47.5453,-122.279,98118
7935,535000.0,3,1.75,False,1.5,2720,2720,149410,2560,149410,False,0,3,9,1988,27,False,POINT (-121.892 47.7092),47.7092,-121.892,98014
7936,520000.0,2,1.0,False,1.0,1360,1360,22508,2830,12600,False,0,3,7,1932,83,False,POINT (-122.226 47.7101),47.7101,-122.226,98034
7937,369950.0,3,2.0,True,1.0,1520,800,4000,1430,4000,False,0,5,6,1943,72,False,POINT (-122.351 47.531),47.531,-122.351,98106
7938,545000.0,3,2.25,False,2.0,2290,2290,14585,1660,36961,False,0,3,8,1981,34,False,POINT (-122.074 47.5874),47.5874,-122.074,98075
7939,360000.0,3,2.5,False,2.0,2150,2150,14092,2400,10699,False,0,3,8,1991,24,False,POINT (-122.129 47.4621),47.4621,-122.129,98058
7940,760000.0,3,1.5,False,1.0,1170,1170,7645,1870,7678,False,0,4,7,1955,60,False,POINT (-122.194 47.6077),47.6077,-122.194,98004
7941,450000.0,3,1.75,True,1.0,1830,1010,5488,1200,5488,False,2,4,7,1939,76,False,POINT (-122.309 47.6914),47.6914,-122.309,98115
7942,612500.0,4,2.5,False,2.0,2730,2730,12261,2730,10872,False,0,3,9,1991,24,False,POINT (-122.205 47.7419),47.7419,-122.205,98011
7943,280000.0,3,1.0,False,1.0,1090,1090,10710,1090,10440,False,0,4,7,1962,53,False,POINT (-122.169 47.5),47.5,-122.169,98056
7944,750000.0,3,2.5,False,2.0,2560,2560,9182,2800,8784,False,0,3,9,1993,22,False,POINT (-122.051 47.5361),47.5361,-122.051,98027
7945,237000.0,3,1.0,False,1.0,1160,1160,6132,1280,6132,False,0,4,7,1958,57,False,POINT (-122.173 47.5015),47.5015,-122.173,98056
7946,441500.0,2,1.75,False,1.5,1010,1010,4000,1470,4000,False,0,5,7,1919,96,False,POINT (-122.287 47.6665),47.6665,-122.287,98105
7947,251000.0,3,2.0,False,1.0,1650,1650,7930,1510,7930,False,0,4,7,1989,26,False,POINT (-122.05 47.3617),47.3617,-122.05,98038
